company_id,name,town,postcode,sectors,entry_routes,role_families,size_band,priority_employer,hiring_signal,website,summary,profile_text,employer_key,source,n_vacancies_raw,n_live_vacancies,sector_list,entry_route_list,role_family_list,n_sectors,n_entry_routes,n_opportunities
VACC3795F5B,PENNANT TRAINING SYSTEMS LIMITED,Cheltenham,GL51,business_professional,apprenticeship,admin|finance|sales|project_coord|software,sme,0,low,,Gloucestershire employer (Cheltenham) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Business Administration Apprentice. Standards/frameworks: Business administrator.,PENNANT TRAINING SYSTEMS LIMITED Cheltenham Gloucestershire business_professional apprenticeship admin finance sales project_coord software Business Administration Apprentice Business administrator apprenticeship school leaver,pennant training systems,vacancies,1.0,0.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord', 'software']",1,1,1
VAC90458E59,Mountlands,Gloucester,GL1,education_training|health_care,apprenticeship|higher_apprenticeship,teaching_support|admin|care,sme,0,low,,Gloucestershire employer (Gloucester) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Childcare Level 5 Apprenticeship. Standards/frameworks: Early years lead practitioner.,Mountlands Gloucester Gloucestershire education_training health_care apprenticeship higher_apprenticeship teaching_support admin care Childcare Level 5 Apprenticeship Early years lead practitioner apprenticeship school leaver,mountlands,vacancies,1.0,0.0,"['education_training', 'health_care']","['apprenticeship', 'higher_apprenticeship']","['teaching_support', 'admin', 'care']",2,2,1
VAC88EADF83,INGLESIDE HERITAGE LTD,Cirencester,GL7,creative_events|hospitality_tourism,apprenticeship,design|content|events|customer_success|ops,sme,0,low,,"Gloucestershire employer (Cirencester) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Events Assistant Apprentice; Events Assistant Apprentice. Standards/frameworks: Event assistant, Event assistant.",INGLESIDE HERITAGE LTD Cirencester Gloucestershire creative_events hospitality_tourism apprenticeship design content events customer_success ops Events Assistant Apprentice Events Assistant Apprentice Event assistant Event assistant apprenticeship school leaver,ingleside heritage,vacancies,2.0,0.0,"['creative_events', 'hospitality_tourism']",['apprenticeship'],"['design', 'content', 'events', 'customer_success', 'ops']",2,1,2
VAC404AB845,ZEROAVIA LTD,Kemble,GL7,business_professional|cyber_digital,apprenticeship,software|cyber|data|analyst|care,sme,0,low,,"Gloucestershire employer (Kemble) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: IT Technician Apprentice; Talent Acquisition Business Apprentice. Standards/frameworks: IT solutions technician, Business administrator.",ZEROAVIA LTD Kemble Gloucestershire business_professional cyber_digital apprenticeship software cyber data analyst care admin finance sales project_coord IT Technician Apprentice Talent Acquisition Business Apprentice IT solutions technician Business administrator apprenticeship school leaver,zeroavia,vacancies,2.0,0.0,"['business_professional', 'cyber_digital']",['apprenticeship'],"['software', 'cyber', 'data', 'analyst', 'care']",2,1,2
VAC35075163,HYDRO BUILDING SYSTEMS UK LIMITED,Gloucestershire,GL20,business_professional|aerospace_manufacturing,apprenticeship|school_leaver,admin|finance|sales|project_coord|engineer_ops,large,0,low,,"Gloucestershire employer (Gloucestershire) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Supply Chain Warehouse Operative Apprenticeship; Improvement Technician Apprentice; Improvement Technician Apprentice. Standards/frameworks: Supply chain warehouse operative, Improvement technician, Improvement technician.",HYDRO BUILDING SYSTEMS UK LIMITED Gloucestershire Gloucestershire business_professional aerospace_manufacturing apprenticeship school_leaver admin finance sales project_coord engineer_ops manufacturing technician quality software Supply Chain Warehouse Operative Apprenticeship Improvement Technician Apprentice Improvement Technician Apprentice Supply Chain Warehouse Operative Apprenticeship Supply chain warehouse operative Improvement technician Improvement technician apprenticeship school leaver,hydro building systems,vacancies,17.0,0.0,"['business_professional', 'aerospace_manufacturing']","['apprenticeship', 'school_leaver']","['admin', 'finance', 'sales', 'project_coord', 'engineer_ops']",2,2,3
VAC61A9A0EA,CELLAR DOOR CREATIVE LTD,Cheltenham,GL50,cyber_digital,apprenticeship,software|cyber|data|analyst|care,sme,0,low,,Gloucestershire employer (Cheltenham) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Digital Marketer Apprentice. Standards/frameworks: Digital marketer.,CELLAR DOOR CREATIVE LTD Cheltenham Gloucestershire cyber_digital apprenticeship software cyber data analyst care Digital Marketer Apprentice Digital marketer apprenticeship school leaver,cellar door creative,vacancies,1.0,0.0,['cyber_digital'],['apprenticeship'],"['software', 'cyber', 'data', 'analyst', 'care']",1,1,1
VACE3A089E3,Barnwood Park School,Gloucestershire,GL4,education_training|business_professional,apprenticeship,admin|finance|sales|project_coord|software,medium,0,low,,"Gloucestershire employer (Gloucestershire) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: IT Technician Apprentice; Science Technician Apprentice; Teaching Assistant Apprentice. Standards/frameworks: Information communications technician, Laboratory technician, Teaching assistant.",Barnwood Park School Gloucestershire Gloucestershire education_training business_professional apprenticeship admin finance sales project_coord software teaching_support care IT Technician Apprentice Science Technician Apprentice Teaching Assistant Apprentice Science Technician Apprentice Information communications technician Laboratory technician Teaching assistant apprenticeship school leaver,barnwood park school,vacancies,4.0,0.0,"['education_training', 'business_professional']",['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord', 'software']",2,1,3
VAC2E2D314B,Stroud District Council,Gloucestershire,GL5,business_professional,apprenticeship|school_leaver,admin|finance|sales|project_coord|customer_success,large,0,high,,"Gloucestershire employer (Gloucestershire) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Customer Service Apprentice; Democratic Services and Elections Apprentice; Visitor Assistant Apprentice. Standards/frameworks: Customer service specialist, Business administrator, Business administrator.",Stroud District Council Gloucestershire Gloucestershire business_professional apprenticeship school_leaver admin finance sales project_coord customer_success software technician field_ops ops engineer_ops cyber data analyst care Customer Service Apprentice Democratic Services and Elections Apprentice Visitor Assistant Apprentice Planning Apprentice Customer service specialist Business administrator Business administrator apprenticeship school leaver,stroud district council,vacancies,34.0,7.0,['business_professional'],"['apprenticeship', 'school_leaver']","['admin', 'finance', 'sales', 'project_coord', 'customer_success']",1,2,3
VACD4B15528,SYSCONFIG LTD,Stroud,GL5,business_professional,apprenticeship,admin|finance|sales|project_coord|software,sme,0,low,,Gloucestershire employer (Stroud) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: IT Network Apprentice. Standards/frameworks: Information communications technician.,SYSCONFIG LTD Stroud Gloucestershire business_professional apprenticeship admin finance sales project_coord software IT Network Apprentice Information communications technician apprenticeship school leaver,sysconfig,vacancies,1.0,0.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord', 'software']",1,1,1
VAC1AE7A3C0,Regency Bespoke Ltd,Gloucester,GL18,construction_green,apprenticeship|school_leaver,technician|field_ops|ops|engineer_ops,sme,0,low,,Gloucestershire employer (Gloucester) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Joiner and Carpenter - Apprentice. Standards/frameworks: Carpentry and joinery.,Regency Bespoke Ltd Gloucester Gloucestershire construction_green apprenticeship school_leaver technician field_ops ops engineer_ops Joiner and Carpenter - Apprentice Carpentry and joinery apprenticeship school leaver,regency bespoke,vacancies,1.0,0.0,['construction_green'],"['apprenticeship', 'school_leaver']","['technician', 'field_ops', 'ops', 'engineer_ops']",1,2,1
VAC1EAC79F8,MOVEAROUND LTD,Gloucester,GL1,construction_green,apprenticeship|school_leaver,technician|field_ops|ops|engineer_ops|software,sme,0,low,,"Gloucestershire employer (Gloucester) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Junior Estate Agent Apprentice; Junior Estate Agent Apprentice. Standards/frameworks: Junior estate agent, Junior estate agent.",MOVEAROUND LTD Gloucester Gloucestershire construction_green apprenticeship school_leaver technician field_ops ops engineer_ops software Junior Estate Agent Apprentice Junior Estate Agent Apprentice Junior estate agent Junior estate agent apprenticeship school leaver,movearound,vacancies,2.0,0.0,['construction_green'],"['apprenticeship', 'school_leaver']","['technician', 'field_ops', 'ops', 'engineer_ops', 'software']",1,2,2
VAC6185E1E6,APOLLO MOTOR COMPANY (CHELTENHAM) LIMITED,Cheltenham,GL52,aerospace_manufacturing,apprenticeship,engineer_ops|manufacturing|technician|quality|care,sme,0,low,,"Gloucestershire employer (Cheltenham) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Vehicle Panel (Body Repair) Apprenticeship Vacancy at Apollo Motor Company - Cheltenham; Vehicle Panel(Body Repair) apprenticeship vacancy at Apollo Motor Company - Cheltenham. Standards/frameworks: Vehicle damage panel technician, Vehicle damage panel technician.",APOLLO MOTOR COMPANY (CHELTENHAM) LIMITED Cheltenham Gloucestershire aerospace_manufacturing apprenticeship engineer_ops manufacturing technician quality care Vehicle Panel (Body Repair) Apprenticeship Vacancy at Apollo Motor Company - Cheltenham Vehicle Panel(Body Repair) apprenticeship vacancy at Apollo Motor Company - Cheltenham Vehicle damage panel technician Vehicle damage panel technician apprenticeship school leaver,apollo motor company cheltenham,vacancies,2.0,0.0,['aerospace_manufacturing'],['apprenticeship'],"['engineer_ops', 'manufacturing', 'technician', 'quality', 'care']",1,1,2
VAC6461730B,Carbrey Group Ltd,Gloucester,GL1,business_professional,apprenticeship,admin|finance|sales|project_coord|software,medium,0,low,,"Gloucestershire employer (Gloucester) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Business Administrator Apprentice; Business Administrator Apprentice; Apprentice Business Administrator. Standards/frameworks: Business administrator, Business administrator, Business administrator.",Carbrey Group Ltd Gloucester Gloucestershire business_professional apprenticeship admin finance sales project_coord software Business Administrator Apprentice Business Administrator Apprentice Apprentice Business Administrator Apprentice Business Administrator Business administrator Business administrator Business administrator apprenticeship school leaver,carbrey,vacancies,5.0,0.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord', 'software']",1,1,3
VAC4AF22629,The Alney Practice- Highnam branch,Gloucester,GL2,health_care,apprenticeship|school_leaver,care|admin,sme,0,low,,Gloucestershire employer (Gloucester) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: apprentice dispenser. Standards/frameworks: Pharmacy services assistant.,The Alney Practice- Highnam branch Gloucester Gloucestershire health_care apprenticeship school_leaver care admin apprentice dispenser Pharmacy services assistant apprenticeship school leaver,alney practice highnam branch,vacancies,1.0,0.0,['health_care'],"['apprenticeship', 'school_leaver']","['care', 'admin']",1,2,1
VACB6CABD6F,BREEDON GROUP SERVICES LIMITED,Wotton-Under-Edge,GL12,aerospace_manufacturing,apprenticeship|school_leaver,engineer_ops|manufacturing|technician|quality|admin,large,0,low,,"Gloucestershire employer (Wotton-Under-Edge) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Apprentice Operative; Apprentice Operative; Apprentice Materials Testing Technician. Standards/frameworks: Mineral processing mobile and static plant operator, Mineral processing mobile and static plant operator, Laboratory technician.",BREEDON GROUP SERVICES LIMITED Wotton-Under-Edge Gloucestershire aerospace_manufacturing apprenticeship school_leaver engineer_ops manufacturing technician quality admin finance sales project_coord software field_ops ops Apprentice Operative Apprentice Operative Apprentice Materials Testing Technician Apprentice Mechanical Maintenance Technician Mineral processing mobile and static plant operator Mineral processing mobile and static plant operator Laboratory technician apprenticeship school leaver,breedon services,vacancies,8.0,0.0,['aerospace_manufacturing'],"['apprenticeship', 'school_leaver']","['engineer_ops', 'manufacturing', 'technician', 'quality', 'admin']",1,2,3
