company_id,name,town,postcode,sectors,entry_routes,role_families,size_band,priority_employer,hiring_signal,website,summary,profile_text,source
GLC249,Gloucester Road Primary School,Cheltenham,GL51,education_training,apprenticeship|school_leaver,teaching_support|admin|care|software|cyber,large,0,medium,https://gloucesterroadprimary.co.uk,"Gloucestershire employer (Cheltenham) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Early Years Educator Apprentice; Teaching Assistant Apprentice; Level 3 Teaching Assistant Apprenticeship - St Peter's Catholic Primary School. Standards/frameworks: Early years educator, Teaching assistant, Teaching assistant.",Gloucester Road Primary School Cheltenham Gloucestershire education_training apprenticeship school_leaver teaching_support admin care software cyber Early Years Educator Apprentice Teaching Assistant Apprentice Level 3 Teaching Assistant Apprenticeship - St Peter's Catholic Primary School Teaching Partner with an interest in Sports apprentice Early years educator Teaching assistant Teaching assistant apprenticeship school leaver,seed
GLC250,Ravenswood School,Bristol,BS48,education_training|health_care,apprenticeship|school_leaver,teaching_support|admin|care,large,0,medium,https://ravenswoodschool.org.uk,"Bristol employer (Bristol) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Early Years Level 3 Apprenticeship; Teaching Assistant Level 3 Apprenticeship; Teaching Assistant Level 3 Apprenticeship. Standards/frameworks: Early years educator, Teaching assistant, Teaching assistant.",Ravenswood School Bristol Bristol education_training health_care apprenticeship school_leaver teaching_support admin care Early Years Level 3 Apprenticeship Teaching Assistant Level 3 Apprenticeship Teaching Assistant Level 3 Apprenticeship Early Years Level 3 Apprenticeship Early years educator Teaching assistant Teaching assistant apprenticeship school leaver,seed
GLC251,Barbar Nursery Limited,Stroud,GL5,education_training|health_care,apprenticeship|school_leaver,teaching_support|admin|care,large,0,medium,https://barbarnursery.co.uk,"Gloucestershire employer (Stroud) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Early Years Level 3 Apprenticeship - Bar Bar Nursery; Early Years Level 3 Apprenticeship - Bar Bar Nursery Quedgeley; Early Years Level 3 Apprenticeship - Bar Bar Nursery. Standards/frameworks: Early years educator, Early years educator, Early years educator.",BARBAR NURSERY LIMITED Stroud Gloucestershire education_training health_care apprenticeship school_leaver teaching_support admin care Early Years Level 3 Apprenticeship - Bar Bar Nursery Early Years Level 3 Apprenticeship - Bar Bar Nursery Quedgeley Early Years Level 3 Apprenticeship - Bar Bar Nursery Early Years Level 3 Apprenticeship - Bar Bar Nursery Quedgeley Early years educator Early years educator Early years educator apprenticeship school leaver,seed
GLC252,Avon Valley Nursery and Pre School,Local Area,BS31,education_training|health_care,apprenticeship,teaching_support|admin|care,medium,0,high,https://avonvalleynursery.co.uk,"Bristol employer (Local Area) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Childcare Apprenticeship - Bristol; Childcare Apprenticeship - Bristol; Childcare Apprenticeship - Bristol. Standards/frameworks: Early years educator, Early years educator, Early years educator.",Avon Valley Nursery and Pre School Local Area Bristol education_training health_care apprenticeship teaching_support admin care Childcare Apprenticeship - Bristol Childcare Apprenticeship - Bristol Childcare Apprenticeship - Bristol Childcare Apprenticeship - Bristol Early years educator Early years educator Early years educator apprenticeship school leaver,seed
GLC253,Daisychain Bristol Ltd,Bristol,BS8,education_training|health_care,apprenticeship|higher_apprenticeship,teaching_support|admin|care,large,0,high,https://daisychain-nursery.co.uk,"Bristol employer (Bristol) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Early Years Level 3 Apprenticeship - Daisychain Clifton Nursery; Early Years Level 3 Apprenticeship - Daisychain Clifton Nursery; Early Years Level 3 Apprenticeship - Daisychain Clifton Nursery. Standards/frameworks: Early years educator, Early years educator, Early years educator.",DAISYCHAIN BRISTOL LTD Bristol Bristol education_training health_care apprenticeship higher_apprenticeship teaching_support admin care Early Years Level 3 Apprenticeship - Daisychain Clifton Nursery Early Years Level 3 Apprenticeship - Daisychain Clifton Nursery Early Years Level 3 Apprenticeship - Daisychain Clifton Nursery Early Years Level 3 Apprenticeship - Daisychain Nursery Early years educator Early years educator Early years educator apprenticeship school leaver,seed
GLC254,Grandir UK,Gloucestershire,BS15,education_training|health_care,apprenticeship|school_leaver,teaching_support|admin|care|software|cyber,large,0,low,https://grandiruk.com/careers,"Bristol employer (Gloucestershire) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Nursery Apprentice Level 2 - Lake House Bristol; Nursery Apprentice Level 2 - Bristol; Nursery Apprentice Level 2 - Lake House. Standards/frameworks: Early years practitioner, Early years practitioner, Early years practitioner.",Grandir Gloucestershire Bristol education_training health_care apprenticeship school_leaver teaching_support admin care software cyber Nursery Apprentice Level 2 - Lake House Bristol Nursery Apprentice Level 2 - Bristol Nursery Apprentice Level 2 - Lake House Nursery Apprentice Level 2 - Soundwell Early years practitioner Early years practitioner Early years practitioner apprenticeship school leaver,seed
GLC255,Quays Park Nursery,Local Area,BS20,education_training|health_care,apprenticeship,teaching_support|admin|care,medium,0,medium,https://quaysparknursery.co.uk,"Bristol employer (Local Area) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Apprentice Early Years Educator; Apprentice Early Years Educator; Apprentice Early Years Educator. Standards/frameworks: Early years educator, Early years educator, Early years educator.",Quays Park Nursery Local Area Bristol education_training health_care apprenticeship teaching_support admin care Apprentice Early Years Educator Apprentice Early Years Educator Apprentice Early Years Educator Apprentice Early Years Educator Early years educator Early years educator Early years educator apprenticeship school leaver,seed
GLC256,The Old Station Nursery,Gloucestershire,GL3,education_training|health_care,apprenticeship|school_leaver,teaching_support|admin|care,large,0,medium,https://www.theoldstationnursery.co.uk/careers,"Gloucestershire employer (Gloucestershire) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Early Years Educator Apprentice TOSN Innsworth; Early Years Educator Apprentice Mottershead; Early Years Educator Apprentice Mottershead. Standards/frameworks: Early years educator, Early years educator, Early years educator.",THE OLD STATION NURSERY LTD Gloucestershire Gloucestershire education_training health_care apprenticeship school_leaver teaching_support admin care Early Years Educator Apprentice TOSN Innsworth Early Years Educator Apprentice Mottershead Early Years Educator Apprentice Mottershead Early Years Educator Apprentice level 3 - Innsworth Early years educator Early years educator Early years educator apprenticeship school leaver,seed
GLC257,Marston's PLC,Bourton On The Water,BS16,hospitality_tourism,apprenticeship|school_leaver,customer_success|ops|events|care,medium,0,high,https://marstonscareers.co.uk,"Bristol employer (Bourton On The Water) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Chef Apprenticeship; Apprentice Chef - The Landing Light - Weston Super Mare; Apprentice Chef. Standards/frameworks: Production chef, Production chef, Production chef.",MARSTON'S PLC Bourton On The Water Bristol hospitality_tourism apprenticeship school_leaver customer_success ops events care Chef Apprenticeship Apprentice Chef - The Landing Light - Weston Super Mare Apprentice Chef Apprentice Chef Production chef Production chef Production chef apprenticeship school leaver,seed
GLC258,Mini VIP's Nursery & Day Care Ltd,Gloucestershire,,,,,,0,,https://minivips.co.uk,Local employer with recent apprenticeship vacancies. Check https://minivips.co.uk for current opportunities.,,seed
GLC259,North Bristol NHS Trust,Bristol,,,,,,0,,https://www.nbt.nhs.uk/careers,Local employer with recent apprenticeship vacancies. Check https://www.nbt.nhs.uk/careers for current opportunities.,,seed
GLC260,South Gloucestershire Council,Bristol,,,,,,0,,https://jobs.southglos.gov.uk,Local employer with recent apprenticeship vacancies. Check https://jobs.southglos.gov.uk for current opportunities.,,seed
GLC261,Alun Griffiths (Contractors) Limited,Bristol,BS48,construction_green,apprenticeship|school_leaver|higher_apprenticeship,technician|field_ops|ops|engineer_ops|software,large,0,medium,https://careers.griffiths.co.uk,"Bristol employer (Bristol) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Apprentice Groundworker; Apprentice Groundworker; Apprentice Quantity Surveyor. Standards/frameworks: Groundworker, Groundworker, Construction quantity surveying technician.",ALUN GRIFFITHS (CONTRACTORS)  LIMITED Bristol Bristol construction_green apprenticeship school_leaver higher_apprenticeship technician field_ops ops engineer_ops software manufacturing Apprentice Groundworker Apprentice Groundworker Apprentice Quantity Surveyor Apprentice Quantity Surveyor Groundworker Groundworker Construction quantity surveying technician apprenticeship school leaver,seed
GLC262,BT Group PLC,Bristol,BS2,business_professional,apprenticeship|higher_apprenticeship,admin|finance|sales|project_coord|care,medium,0,medium,https://jobs.bt.com,"Bristol employer (Bristol) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Customer Support Technician Apprentice - Gloucester; Project Manager Apprentice; Business Explorer, AI Expert Apprentice - Bristol. Standards/frameworks: Information communications technician, Associate project manager, Improvement practitioner.","BT GROUP PLC Bristol Bristol business_professional apprenticeship higher_apprenticeship admin finance sales project_coord care engineer_ops manufacturing technician quality Customer Support Technician Apprentice - Gloucester Project Manager Apprentice Business Explorer, AI Expert Apprentice - Bristol Business Explorer, Business Transformation Delivery Apprentice - Bristol Information communications technician Associate project manager Improvement practitioner apprenticeship school leaver",seed
