leaver_id,interest_sectors,target_sectors,dominant_riasec,r,i,a,s,e,c,source,cohort,sample_weight,persona_seed
bridge_green_energy_464,aerospace_manufacturing|construction_green|health_care,aerospace_manufacturing|construction_green|health_care,Realistic|Investigative,0.2975,0.2022,0.0852,0.1391,0.0828,0.1931,onet_bridge,synthetic_occupation,0.75,
bridge_hca_466,health_care,health_care,Social|Conventional,0.1547,0.1624,0.0977,0.2962,0.0982,0.1907,onet_bridge,synthetic_occupation,0.75,
bridge_lab_tech_467,business_professional|cyber_digital|health_care,business_professional|cyber_digital|health_care,Conventional|Investigative,0.1796,0.2821,0.0863,0.1004,0.0593,0.2923,onet_bridge,synthetic_occupation,0.75,
bridge_beauty_468,business_professional|hospitality_retail|hospitality_tourism,business_professional|hospitality_retail|hospitality_tourism,Enterprising|Social,0.1046,0.1058,0.1857,0.213,0.215,0.1759,onet_bridge,synthetic_occupation,0.75,
bridge_hotel_manager_469,business_professional|hospitality_retail,business_professional|hospitality_retail,Enterprising|Conventional,0.1029,0.0781,0.1142,0.208,0.2627,0.2341,onet_bridge,synthetic_occupation,0.75,
bridge_industrial_eng_470,aerospace_manufacturing|construction_green|cyber_digital,aerospace_manufacturing|construction_green|cyber_digital,Conventional|Investigative,0.2025,0.2144,0.0797,0.0922,0.1883,0.2229,onet_bridge,synthetic_occupation,0.75,
bridge_game_dev_471,creative_events,creative_events,Artistic|Conventional,0.0825,0.166,0.2557,0.1152,0.1598,0.2207,onet_bridge,synthetic_occupation,0.75,
bridge_youth_worker_472,business_professional|health_care|hospitality_retail,business_professional|health_care|hospitality_retail,Social|Enterprising,0.0988,0.1197,0.1381,0.2687,0.1967,0.178,onet_bridge,synthetic_occupation,0.75,
bridge_civil_engineer_473,business_professional|creative_events|cyber_digital,business_professional|creative_events|cyber_digital,Investigative|Conventional,0.1692,0.2603,0.1346,0.0886,0.1335,0.2138,onet_bridge,synthetic_occupation,0.75,
bridge_logistics_474,business_professional,business_professional,Conventional|Enterprising,0.1291,0.171,0.0472,0.1288,0.2361,0.2877,onet_bridge,synthetic_occupation,0.75,
bridge_chef_475,agri_tech_food|creative_events|hospitality_tourism,agri_tech_food|creative_events|hospitality_tourism,Artistic|Conventional,0.184,0.1094,0.2065,0.1202,0.1779,0.2019,onet_bridge,synthetic_occupation,0.75,
bridge_careers_adviser_476,education_training|hospitality_retail|public_sector,education_training|hospitality_retail|public_sector,Social|Conventional,0.0487,0.1699,0.1328,0.2923,0.1733,0.183,onet_bridge,synthetic_occupation,0.75,
bridge_green_energy_477,aerospace_manufacturing|construction_green,aerospace_manufacturing|construction_green,Realistic|Conventional,0.2809,0.177,0.1092,0.1073,0.1413,0.1844,onet_bridge,synthetic_occupation,0.75,
bridge_chef_479,creative_events|health_care|hospitality_retail,creative_events|health_care|hospitality_retail,Artistic|Realistic,0.1944,0.1086,0.2184,0.1273,0.1863,0.1649,onet_bridge,synthetic_occupation,0.75,
jc_0_1261,construction_green|education_training|hospitality_tourism,construction_green|education_training|hospitality_tourism,Realistic|Artistic,0.1826,0.1598,0.1735,0.1735,0.1735,0.137,jobcannon,adult_online,0.85,Hands-on Maker
jc_0_411,aerospace_manufacturing|construction_green|creative_events,aerospace_manufacturing|construction_green|creative_events,Artistic|Investigative,0.1652,0.2102,0.2252,0.045,0.1502,0.2042,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_1046,construction_green|creative_events|cyber_digital,construction_green|creative_events|cyber_digital,Investigative|Artistic,0.2083,0.2431,0.2431,0.1215,0.0278,0.1562,jobcannon,adult_online,0.85,Technical Specialist
jc_0_1033,aerospace_manufacturing|construction_green|cyber_digital,aerospace_manufacturing|construction_green|cyber_digital,Conventional|Realistic,0.1738,0.1738,0.1524,0.1616,0.1463,0.1921,jobcannon,adult_online,0.85,Technical Specialist
jc_0_613,education_training|health_care|public_sector,education_training|health_care|public_sector,Realistic|Social,0.2301,0.1381,0.0962,0.2218,0.2092,0.1046,jobcannon,adult_online,0.85,Hands-on Maker
jc_0_218,business_professional|creative_events|hospitality_retail,business_professional|creative_events|hospitality_retail,Social|Artistic,0.0134,0.1421,0.2145,0.2279,0.2145,0.1877,jobcannon,adult_online,0.85,People & Care
jc_0_1182,cyber_digital|health_care|public_sector,cyber_digital|health_care|public_sector,Social|Investigative,0.1757,0.1914,0.1081,0.214,0.1532,0.1577,jobcannon,adult_online,0.85,People & Care
jc_0_1191,business_professional|health_care|hospitality_retail,business_professional|health_care|hospitality_retail,Social|Conventional,0.1615,0.1615,0.1544,0.1781,0.1663,0.1781,jobcannon,adult_online,0.85,People & Care
jc_0_885,agri_tech_food|construction_green|health_care,agri_tech_food|construction_green|health_care,Investigative|Enterprising,0.1736,0.2778,0.1597,0.125,0.2431,0.0208,jobcannon,adult_online,0.85,Technical Specialist
jc_0_1099,business_professional|cyber_digital|health_care,business_professional|cyber_digital|health_care,Investigative|Conventional,0.107,0.2273,0.1417,0.1684,0.1604,0.1952,jobcannon,adult_online,0.85,Technical Specialist
jc_0_607,business_professional|creative_events|hospitality_retail,business_professional|creative_events|hospitality_retail,Enterprising|Artistic,0.0674,0.0259,0.285,0.1554,0.3886,0.0777,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_1058,business_professional|health_care|public_sector,business_professional|health_care|public_sector,Conventional|Social,0.0645,0.0,0.0,0.3468,0.1048,0.4839,jobcannon,adult_online,0.85,Technical Specialist
jc_0_810,business_professional|construction_green|hospitality_retail,business_professional|construction_green|hospitality_retail,Enterprising|Social,0.1613,0.1694,0.1425,0.1747,0.2097,0.1425,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_1032,aerospace_manufacturing|construction_green|cyber_digital,aerospace_manufacturing|construction_green|cyber_digital,Conventional|Realistic,0.1738,0.1738,0.1524,0.1616,0.1463,0.1921,jobcannon,adult_online,0.85,Technical Specialist
jc_0_168,business_professional|hospitality_retail|hospitality_tourism,business_professional|hospitality_retail|hospitality_tourism,Social|Conventional,0.1238,0.1361,0.1683,0.198,0.1807,0.1931,jobcannon,adult_online,0.85,People & Care
jc_0_1043,education_training|health_care|public_sector,education_training|health_care|public_sector,Social|Artistic,0.1117,0.1214,0.2427,0.3058,0.0243,0.1942,jobcannon,adult_online,0.85,People & Care
jc_0_926,business_professional|education_training|public_sector,business_professional|education_training|public_sector,Social|Investigative,0.1227,0.1933,0.1626,0.1994,0.1472,0.1748,jobcannon,adult_online,0.85,People & Care
jc_0_67,aerospace_manufacturing|business_professional|hospitality_retail,aerospace_manufacturing|business_professional|hospitality_retail,Enterprising|Conventional,0.1848,0.1495,0.0951,0.163,0.2174,0.1902,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_451,business_professional|creative_events|hospitality_retail,business_professional|creative_events|hospitality_retail,Enterprising|Artistic,0.0327,0.0735,0.2327,0.1837,0.2449,0.2327,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_668,business_professional|hospitality_retail,business_professional|hospitality_retail,Enterprising|Conventional,0.0636,0.1059,0.1822,0.0424,0.3729,0.2331,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_192,education_training|hospitality_retail|public_sector,education_training|hospitality_retail|public_sector,Artistic|Social,0.1587,0.1965,0.2343,0.2141,0.0831,0.1134,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_123,aerospace_manufacturing|business_professional,aerospace_manufacturing|business_professional,Enterprising|Conventional,0.1323,0.1852,0.1138,0.172,0.1984,0.1984,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_413,business_professional|cyber_digital|health_care,business_professional|cyber_digital|health_care,Conventional|Investigative,0.1641,0.1953,0.0859,0.1901,0.1562,0.2083,jobcannon,adult_online,0.85,Technical Specialist
jc_0_277,aerospace_manufacturing|health_care|public_sector,aerospace_manufacturing|health_care|public_sector,Social|Realistic,0.2298,0.0726,0.0605,0.2621,0.2218,0.1532,jobcannon,adult_online,0.85,People & Care
jc_0_1295,business_professional|creative_events,business_professional|creative_events,Artistic|Investigative,0.1061,0.197,0.2061,0.197,0.1727,0.1212,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_184,business_professional|education_training|public_sector,business_professional|education_training|public_sector,Conventional|Social,0.0444,0.2071,0.1864,0.2219,0.0888,0.2515,jobcannon,adult_online,0.85,Technical Specialist
jc_0_910,creative_events|cyber_digital,creative_events|cyber_digital,Artistic|Investigative,0.166,0.1853,0.251,0.1274,0.1158,0.1544,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_76,business_professional|hospitality_retail|hospitality_tourism,business_professional|hospitality_retail|hospitality_tourism,Enterprising|Realistic,0.2049,0.0956,0.1639,0.1776,0.2678,0.0902,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_1160,aerospace_manufacturing|business_professional|cyber_digital,aerospace_manufacturing|business_professional|cyber_digital,Investigative|Artistic,0.1578,0.174,0.174,0.1508,0.1694,0.174,jobcannon,adult_online,0.85,Technical Specialist
jc_0_672,business_professional|creative_events|hospitality_retail,business_professional|creative_events|hospitality_retail,Artistic|Enterprising,0.1116,0.1027,0.2455,0.125,0.2143,0.2009,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_682,creative_events|health_care|hospitality_retail,creative_events|health_care|hospitality_retail,Artistic|Social,0.1786,0.102,0.2551,0.1939,0.1786,0.0918,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_806,aerospace_manufacturing|construction_green|creative_events,aerospace_manufacturing|construction_green|creative_events,Realistic|Investigative,0.23,0.1831,0.0939,0.1338,0.1761,0.1831,jobcannon,adult_online,0.85,Hands-on Maker
jc_0_1055,business_professional|creative_events|cyber_digital,business_professional|creative_events|cyber_digital,Artistic|Enterprising,0.1642,0.1244,0.2488,0.0746,0.2139,0.1741,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_51,education_training|health_care,education_training|health_care,Social|Artistic,0.1415,0.0943,0.2201,0.2516,0.1258,0.1667,jobcannon,adult_online,0.85,People & Care
jc_0_244,business_professional|cyber_digital,business_professional|cyber_digital,Investigative|Artistic,0.1776,0.2804,0.1869,0.014,0.1776,0.1636,jobcannon,adult_online,0.85,Technical Specialist
jc_0_912,business_professional|hospitality_retail|hospitality_tourism,business_professional|hospitality_retail|hospitality_tourism,Realistic|Social,0.1833,0.1608,0.1447,0.1704,0.1704,0.1704,jobcannon,adult_online,0.85,Hands-on Maker
jc_0_677,business_professional|cyber_digital,business_professional|cyber_digital,Conventional|Investigative,0.1287,0.2032,0.1693,0.1693,0.1084,0.2212,jobcannon,adult_online,0.85,Technical Specialist
jc_0_382,business_professional|creative_events|hospitality_retail,business_professional|creative_events|hospitality_retail,Artistic|Social,0.0,0.1383,0.3557,0.3557,0.1383,0.0119,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_615,aerospace_manufacturing|construction_green,aerospace_manufacturing|construction_green,Conventional|Realistic,0.1786,0.1518,0.1786,0.1339,0.1674,0.1897,jobcannon,adult_online,0.85,Technical Specialist
jc_0_49,business_professional|public_sector,business_professional|public_sector,Conventional|Social,0.1475,0.1475,0.1563,0.1917,0.1416,0.2153,jobcannon,adult_online,0.85,Technical Specialist
jc_0_799,aerospace_manufacturing|business_professional,aerospace_manufacturing|business_professional,Conventional|Enterprising,0.15,0.1333,0.1333,0.1167,0.2167,0.25,jobcannon,adult_online,0.85,Technical Specialist
jc_0_1245,business_professional|creative_events|hospitality_retail,business_professional|creative_events|hospitality_retail,Artistic|Social,0.1672,0.1735,0.1987,0.1893,0.1672,0.1041,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_1134,business_professional|education_training|public_sector,business_professional|education_training|public_sector,Investigative|Social,0.1415,0.1938,0.1744,0.1841,0.155,0.1512,jobcannon,adult_online,0.85,Technical Specialist
jc_0_1236,business_professional|cyber_digital,business_professional|cyber_digital,Investigative|Conventional,0.1524,0.1905,0.1587,0.1587,0.1587,0.181,jobcannon,adult_online,0.85,Technical Specialist
jc_0_462,business_professional|health_care|public_sector,business_professional|health_care|public_sector,Artistic|Social,0.099,0.2161,0.2474,0.2422,0.0521,0.1432,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_1048,business_professional|creative_events|hospitality_retail,business_professional|creative_events|hospitality_retail,Enterprising|Social,0.1186,0.0988,0.0988,0.2253,0.249,0.2095,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_141,agri_tech_food|business_professional|construction_green,agri_tech_food|business_professional|construction_green,Realistic|Investigative,0.1923,0.1923,0.1573,0.1503,0.1923,0.1154,jobcannon,adult_online,0.85,Hands-on Maker
jc_0_922,aerospace_manufacturing|business_professional|hospitality_tourism,aerospace_manufacturing|business_professional|hospitality_tourism,Conventional|Realistic,0.2131,0.108,0.179,0.1705,0.108,0.2216,jobcannon,adult_online,0.85,Technical Specialist
jc_0_770,education_training|health_care|public_sector,education_training|health_care|public_sector,Social|Investigative,0.0458,0.2746,0.0634,0.3345,0.1937,0.088,jobcannon,adult_online,0.85,People & Care
jc_0_416,business_professional|cyber_digital|public_sector,business_professional|cyber_digital|public_sector,Investigative|Social,0.0174,0.3953,0.1628,0.2616,0.0872,0.0756,jobcannon,adult_online,0.85,Technical Specialist
jc_0_29,creative_events|hospitality_retail|hospitality_tourism,creative_events|hospitality_retail|hospitality_tourism,Artistic|Social,0.1148,0.1675,0.1794,0.1794,0.1794,0.1794,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_1384,business_professional|creative_events|education_training,business_professional|creative_events|education_training,Artistic|Social,0.1421,0.1168,0.2437,0.2284,0.1421,0.1269,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_65,business_professional|hospitality_retail|hospitality_tourism,business_professional|hospitality_retail|hospitality_tourism,Enterprising|Conventional,0.1686,0.1183,0.1183,0.1923,0.2012,0.2012,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_1343,health_care|hospitality_retail|public_sector,health_care|hospitality_retail|public_sector,Social|Enterprising,0.0452,0.0565,0.0847,0.4407,0.2429,0.1299,jobcannon,adult_online,0.85,People & Care
jc_0_175,business_professional|education_training|public_sector,business_professional|education_training|public_sector,Social|Investigative,0.1061,0.1818,0.1364,0.2212,0.1818,0.1727,jobcannon,adult_online,0.85,People & Care
jc_0_904,business_professional|cyber_digital,business_professional|cyber_digital,Investigative|Enterprising,0.165,0.2145,0.0924,0.165,0.1881,0.1749,jobcannon,adult_online,0.85,Technical Specialist
jc_0_618,education_training|health_care|public_sector,education_training|health_care|public_sector,Social|Investigative,0.0305,0.2023,0.1832,0.3435,0.1527,0.0878,jobcannon,adult_online,0.85,People & Care
jc_0_1151,business_professional|creative_events,business_professional|creative_events,Investigative|Artistic,0.1165,0.2033,0.2033,0.1978,0.1762,0.103,jobcannon,adult_online,0.85,Technical Specialist
jc_0_115,aerospace_manufacturing|construction_green|creative_events,aerospace_manufacturing|construction_green|creative_events,Artistic|Investigative,0.177,0.2006,0.2212,0.1121,0.1327,0.1563,jobcannon,adult_online,0.85,Creative / Commercial
